CVEGEO,Municipio,CP
15070,La Paz,56525
15070,La Paz,56526
15070,La Paz,56527
15070,La Paz,56528
15070,La Paz,56529
15051,Lerma,52000
15051,Lerma,52004
15051,Lerma,52005
15051,Lerma,52006
15051,Lerma,52010
15051,Lerma,52020
15051,Lerma,52030
15051,Lerma,52040
15051,Lerma,52043
15051,Lerma,52044
15051,Lerma,52045
15051,Lerma,52046
15051,Lerma,52047
15051,Lerma,52050
15051,Lerma,52054
15051,Lerma,52055
15051,Lerma,52059
15123,Luvianos,51440
15123,Luvianos,51442
15123,Luvianos,51443
15123,Luvianos,51445
15123,Luvianos,51446
15123,Luvianos,51453
15123,Luvianos,51454
15123,Luvianos,51455
15123,Luvianos,51456
15123,Luvianos,51457
15123,Luvianos,51458
15123,Luvianos,51459
15123,Luvianos,51462
15123,Luvianos,51463
15123,Luvianos,51464
15123,Luvianos,51465
15123,Luvianos,51466
15123,Luvianos,51467
15123,Luvianos,51468
15052,Malinalco,52440
15052,Malinalco,52443
15052,Malinalco,52444
15052,Malinalco,52460
15052,Malinalco,52463
15052,Malinalco,52464
15052,Malinalco,52465
15052,Malinalco,52466
15052,Malinalco,52467
15052,Malinalco,52470
15052,Malinalco,52473
15052,Malinalco,52475
15052,Malinalco,52476
15052,Malinalco,52477
15053,Melchor Ocampo,54880
15053,Melchor Ocampo,54882
15053,Melchor Ocampo,54883
15053,Melchor Ocampo,54884
15053,Melchor Ocampo,54890
15053,Melchor Ocampo,54893
15053,Melchor Ocampo,54894
15053,Melchor Ocampo,54895
15054,Metepec,52140
15054,Metepec,52143
15054,Metepec,52144
15054,Metepec,52145
15054,Metepec,52146
15054,Metepec,52147
15054,Metepec,52148
15054,Metepec,52149
15054,Metepec,52150
15054,Metepec,52154
15054,Metepec,52155
15054,Metepec,52156
15054,Metepec,52157
15054,Metepec,52158
15054,Metepec,52159
15054,Metepec,52160
15054,Metepec,52161
15054,Metepec,52163
15054,Metepec,52164
15054,Metepec,52165
15054,Metepec,52166
15054,Metepec,52167
15054,Metepec,52168
15054,Metepec,52169
15054,Metepec,52170
15054,Metepec,52172
15054,Metepec,52175
15054,Metepec,52176
15054,Metepec,52177
15054,Metepec,52178
15054,Metepec,52179
15055,Mexicaltzingo,52180
15055,Mexicaltzingo,52182
15055,Mexicaltzingo,52183
15055,Mexicaltzingo,52184
15055,Mexicaltzingo,52185
15055,Mexicaltzingo,52186
15055,Mexicaltzingo,52187
15055,Mexicaltzingo,52189
15056,Morelos,50550
15056,Morelos,50554
15056,Morelos,50559
15056,Morelos,50560
15056,Morelos,50563
15056,Morelos,50564
15056,Morelos,50565
15056,Morelos,50566
15056,Morelos,50567
15056,Morelos,50570
15056,Morelos,50573
15056,Morelos,50574
15056,Morelos,50580
15056,Morelos,50583
15056,Morelos,50584
15056,Morelos,50585
15056,Morelos,50586
15056,Morelos,50587
15056,Morelos,50590
15056,Morelos,50596
15056,Morelos,50597
15057,Naucalpan de Juárez,53000
15057,Naucalpan de Juárez,53010
15057,Naucalpan de Juárez,53030
15057,Naucalpan de Juárez,53040
15057,Naucalpan de Juárez,53050
15057,Naucalpan de Juárez,53060
15057,Naucalpan de Juárez,53070
15057,Naucalpan de Juárez,53100
15057,Naucalpan de Juárez,53110
15057,Naucalpan de Juárez,53115
15057,Naucalpan de Juárez,53116
15057,Naucalpan de Juárez,53117
15057,Naucalpan de Juárez,53119
15057,Naucalpan de Juárez,53120
15057,Naucalpan de Juárez,53124
15057,Naucalpan de Juárez,53125
15057,Naucalpan de Juárez,53126
15057,Naucalpan de Juárez,53127
15057,Naucalpan de Juárez,53128
15057,Naucalpan de Juárez,53129
15057,Naucalpan de Juárez,53130
15057,Naucalpan de Juárez,53138
15057,Naucalpan de Juárez,53140
15057,Naucalpan de Juárez,53150
15057,Naucalpan de Juárez,53160
15057,Naucalpan de Juárez,53170
15057,Naucalpan de Juárez,53177
15057,Naucalpan de Juárez,53178
15057,Naucalpan de Juárez,53179
15057,Naucalpan de Juárez,53200
15057,Naucalpan de Juárez,53215
15057,Naucalpan de Juárez,53216
15057,Naucalpan de Juárez,53217
15057,Naucalpan de Juárez,53218
15057,Naucalpan de Juárez,53219
15057,Naucalpan de Juárez,53220
15057,Naucalpan de Juárez,53224
15057,Naucalpan de Juárez,53227
15057,Naucalpan de Juárez,53228
15057,Naucalpan de Juárez,53229
15057,Naucalpan de Juárez,53230
15057,Naucalpan de Juárez,53237
15057,Naucalpan de Juárez,53239
15057,Naucalpan de Juárez,53240
15057,Naucalpan de Juárez,53247
15057,Naucalpan de Juárez,53248
15057,Naucalpan de Juárez,53250
15057,Naucalpan de Juárez,53260
15057,Naucalpan de Juárez,53270
15057,Naucalpan de Juárez,53278
15057,Naucalpan de Juárez,53279
15057,Naucalpan de Juárez,53280
15057,Naucalpan de Juárez,53283
15057,Naucalpan de Juárez,53290
15057,Naucalpan de Juárez,53296
15057,Naucalpan de Juárez,53297
15057,Naucalpan de Juárez,53298
15057,Naucalpan de Juárez,53300
15057,Naucalpan de Juárez,53309
15057,Naucalpan de Juárez,53310
15057,Naucalpan de Juárez,53320
15057,Naucalpan de Juárez,53329
15057,Naucalpan de Juárez,53330
15057,Naucalpan de Juárez,53338
15057,Naucalpan de Juárez,53339
15057,Naucalpan de Juárez,53340
15057,Naucalpan de Juárez,53348
15057,Naucalpan de Juárez,53350
15057,Naucalpan de Juárez,53370
15057,Naucalpan de Juárez,53378
15057,Naucalpan de Juárez,53390
15057,Naucalpan de Juárez,53398
15057,Naucalpan de Juárez,53400
15057,Naucalpan de Juárez,53410
15057,Naucalpan de Juárez,53420
15057,Naucalpan de Juárez,53425
15057,Naucalpan de Juárez,53426
15057,Naucalpan de Juárez,53427
15057,Naucalpan de Juárez,53428
15057,Naucalpan de Juárez,53430
15057,Naucalpan de Juárez,53440
15057,Naucalpan de Juárez,53450
15057,Naucalpan de Juárez,53458
15057,Naucalpan de Juárez,53459
15057,Naucalpan de Juárez,53460
15057,Naucalpan de Juárez,53470
15057,Naucalpan de Juárez,53489
15057,Naucalpan de Juárez,53490
15057,Naucalpan de Juárez,53500
15057,Naucalpan de Juárez,53519
15057,Naucalpan de Juárez,53520
15057,Naucalpan de Juárez,53529
15057,Naucalpan de Juárez,53530
15057,Naucalpan de Juárez,53533
15057,Naucalpan de Juárez,53550
15057,Naucalpan de Juárez,53560
15057,Naucalpan de Juárez,53569
15057,Naucalpan de Juárez,53570
15057,Naucalpan de Juárez,53580
15057,Naucalpan de Juárez,53598
15057,Naucalpan de Juárez,53640
15057,Naucalpan de Juárez,53650
15057,Naucalpan de Juárez,53653
15057,Naucalpan de Juárez,53654
15057,Naucalpan de Juárez,53655
15057,Naucalpan de Juárez,53658
15057,Naucalpan de Juárez,53659
15057,Naucalpan de Juárez,53660
15057,Naucalpan de Juárez,53664
15057,Naucalpan de Juárez,53670
15057,Naucalpan de Juárez,53680
15057,Naucalpan de Juárez,53687
15057,Naucalpan de Juárez,53688
15057,Naucalpan de Juárez,53689
15057,Naucalpan de Juárez,53690
15057,Naucalpan de Juárez,53694
15057,Naucalpan de Juárez,53695
15057,Naucalpan de Juárez,53696
15057,Naucalpan de Juárez,53697
15057,Naucalpan de Juárez,53698
15057,Naucalpan de Juárez,53700
15057,Naucalpan de Juárez,53708
15057,Naucalpan de Juárez,53710
15057,Naucalpan de Juárez,53713
15057,Naucalpan de Juárez,53714
15057,Naucalpan de Juárez,53716
15057,Naucalpan de Juárez,53717
15057,Naucalpan de Juárez,53718
15057,Naucalpan de Juárez,53719
15057,Naucalpan de Juárez,53730
15057,Naucalpan de Juárez,53760
15057,Naucalpan de Juárez,53770
15057,Naucalpan de Juárez,53780
15057,Naucalpan de Juárez,53787
15057,Naucalpan de Juárez,53788
15057,Naucalpan de Juárez,53790
15057,Naucalpan de Juárez,53798
15057,Naucalpan de Juárez,53799
15057,Naucalpan de Juárez,53800
15057,Naucalpan de Juárez,53809
15057,Naucalpan de Juárez,53810
15057,Naucalpan de Juárez,53819
15057,Naucalpan de Juárez,53820
15057,Naucalpan de Juárez,53830
15057,Naucalpan de Juárez,53839
15057,Naucalpan de Juárez,53840
15057,Naucalpan de Juárez,53900
15057,Naucalpan de Juárez,53909
15057,Naucalpan de Juárez,53910
15057,Naucalpan de Juárez,53930
15057,Naucalpan de Juárez,53940
15057,Naucalpan de Juárez,53950
15057,Naucalpan de Juárez,53960
15057,Naucalpan de Juárez,53970
15059,Nextlalpan,55790
15059,Nextlalpan,55793
15059,Nextlalpan,55794
15059,Nextlalpan,55795
15059,Nextlalpan,55796
15059,Nextlalpan,55797
15059,Nextlalpan,55799
15058,Nezahualcóyotl,57000
15058,Nezahualcóyotl,57100
15058,Nezahualcóyotl,57103
15058,Nezahualcóyotl,57120
15058,Nezahualcóyotl,57129
15058,Nezahualcóyotl,57130
15058,Nezahualcóyotl,57138
15058,Nezahualcóyotl,57139
15058,Nezahualcóyotl,57140
15058,Nezahualcóyotl,57150
15058,Nezahualcóyotl,57158
15058,Nezahualcóyotl,57170
15058,Nezahualcóyotl,57171
15058,Nezahualcóyotl,57178
15058,Nezahualcóyotl,57179
15058,Nezahualcóyotl,57180
15058,Nezahualcóyotl,57185
15058,Nezahualcóyotl,57188
15058,Nezahualcóyotl,57189
15058,Nezahualcóyotl,57200
15058,Nezahualcóyotl,57205
15058,Nezahualcóyotl,57210
15058,Nezahualcóyotl,57300
15058,Nezahualcóyotl,57310
15058,Nezahualcóyotl,57400
15058,Nezahualcóyotl,57410
15058,Nezahualcóyotl,57420
15058,Nezahualcóyotl,57425
15058,Nezahualcóyotl,57430
15058,Nezahualcóyotl,57440
15058,Nezahualcóyotl,57450
15058,Nezahualcóyotl,57460
15058,Nezahualcóyotl,57465
15058,Nezahualcóyotl,57500
15058,Nezahualcóyotl,57510
15058,Nezahualcóyotl,57520
15058,Nezahualcóyotl,57530
15058,Nezahualcóyotl,57600
15058,Nezahualcóyotl,57610
15058,Nezahualcóyotl,57620
15058,Nezahualcóyotl,57630
15058,Nezahualcóyotl,57700
15058,Nezahualcóyotl,57708
15058,Nezahualcóyotl,57709
15058,Nezahualcóyotl,57710
15058,Nezahualcóyotl,57718
15058,Nezahualcóyotl,57719
15058,Nezahualcóyotl,57720
15058,Nezahualcóyotl,57730
15058,Nezahualcóyotl,57739
15058,Nezahualcóyotl,57740
15058,Nezahualcóyotl,57750
15058,Nezahualcóyotl,57760
15058,Nezahualcóyotl,57800
15058,Nezahualcóyotl,57809
15058,Nezahualcóyotl,57810
15058,Nezahualcóyotl,57819
15058,Nezahualcóyotl,57820
15058,Nezahualcóyotl,57830
15058,Nezahualcóyotl,57840
15058,Nezahualcóyotl,57849
15058,Nezahualcóyotl,57900
15058,Nezahualcóyotl,57910
15058,Nezahualcóyotl,57920
15058,Nezahualcóyotl,57930
15058,Nezahualcóyotl,57940
15058,Nezahualcóyotl,57950
15060,Nicolás Romero,54400
15060,Nicolás Romero,54402
15060,Nicolás Romero,54405
15060,Nicolás Romero,54407
15060,Nicolás Romero,54408
15060,Nicolás Romero,54409
15060,Nicolás Romero,54410
15060,Nicolás Romero,54413
15060,Nicolás Romero,54414
15060,Nicolás Romero,54416
15060,Nicolás Romero,54417
15060,Nicolás Romero,54420
15060,Nicolás Romero,54424
15060,Nicolás Romero,54425
15060,Nicolás Romero,54426
15060,Nicolás Romero,54430
15060,Nicolás Romero,54434
15060,Nicolás Romero,54435
15060,Nicolás Romero,54439
15060,Nicolás Romero,54440
15060,Nicolás Romero,54448
15060,Nicolás Romero,54449
15060,Nicolás Romero,54455
15060,Nicolás Romero,54457
15060,Nicolás Romero,54459
15060,Nicolás Romero,54460
15060,Nicolás Romero,54463
15060,Nicolás Romero,54464
15060,Nicolás Romero,54466
15060,Nicolás Romero,54467
15060,Nicolás Romero,54469
15060,Nicolás Romero,54470
15060,Nicolás Romero,54473
15060,Nicolás Romero,54474
15060,Nicolás Romero,54475
15060,Nicolás Romero,54476
15060,Nicolás Romero,54477
15060,Nicolás Romero,54539
15061,Nopaltepec,55970
15061,Nopaltepec,55974
15061,Nopaltepec,55975
15061,Nopaltepec,55976
15061,Nopaltepec,55977
15061,Nopaltepec,55978
15062,Ocoyoacac,52740
15062,Ocoyoacac,52743
15062,Ocoyoacac,52750
15062,Ocoyoacac,52753
15062,Ocoyoacac,52754
15062,Ocoyoacac,52755
15062,Ocoyoacac,52756
15062,Ocoyoacac,52757
15063,Ocuilan,52480
15063,Ocuilan,52483
15063,Ocuilan,52484
15063,Ocuilan,52485
15063,Ocuilan,52486
15063,Ocuilan,52490
15063,Ocuilan,52493
15063,Ocuilan,52494
15063,Ocuilan,52495
15063,Ocuilan,52496
15063,Ocuilan,52497
15065,Otumba,55900
15065,Otumba,55910
15065,Otumba,55913
15065,Otumba,55914
15065,Otumba,55916
15065,Otumba,55920
15065,Otumba,55923
15065,Otumba,55924
15065,Otumba,55925
15065,Otumba,55926
15065,Otumba,55927
15065,Otumba,55930
15065,Otumba,55934
15065,Otumba,55935
15065,Otumba,55936
15065,Otumba,55937
15066,Otzoloapan,51130
15066,Otzoloapan,51136
15066,Otzoloapan,51137
15066,Otzoloapan,51138
15066,Otzoloapan,51139
15066,Otzoloapan,51140
15066,Otzoloapan,51144
15066,Otzoloapan,51145
15066,Otzoloapan,51147
15066,Otzoloapan,51149
15067,Otzolotepec,52080
15067,Otzolotepec,52082
15067,Otzolotepec,52083
15067,Otzolotepec,52084
15067,Otzolotepec,52085
15067,Otzolotepec,52088
15067,Otzolotepec,52089
15067,Otzolotepec,52090
15067,Otzolotepec,52095
15067,Otzolotepec,52096
15068,Ozumba,56800
15068,Ozumba,56803
15068,Ozumba,56804
15068,Ozumba,56805
15068,Ozumba,56806
15068,Ozumba,56810
15068,Ozumba,56813
15068,Ozumba,56814
15068,Ozumba,56815
15068,Ozumba,56820
15069,Papalotla,56050
15069,Papalotla,56053
15069,Papalotla,56054
15069,Papalotla,56055
15069,Papalotla,56056
15069,Papalotla,56057
15071,Polotitlán,54200
15071,Polotitlán,54203
15071,Polotitlán,54220
15071,Polotitlán,54223
15071,Polotitlán,54224
15071,Polotitlán,54225
15071,Polotitlán,54226
15071,Polotitlán,54227
15071,Polotitlán,54233
15071,Polotitlán,54234
15071,Polotitlán,54235
15071,Polotitlán,54236
15071,Polotitlán,54237
15072,Rayón,52360
15072,Rayón,52363
15072,Rayón,52364
15072,Rayón,52365
15072,Rayón,52366
15072,Rayón,52367
15073,San Antonio la Isla,52280
15073,San Antonio la Isla,52282
15073,San Antonio la Isla,52286
15073,San Antonio la Isla,52290
15074,San Felipe del Progreso,50640
15074,San Felipe del Progreso,50643
15074,San Felipe del Progreso,50646
15074,San Felipe del Progreso,50653
15074,San Felipe del Progreso,50654
15074,San Felipe del Progreso,50655
15074,San Felipe del Progreso,50656
15074,San Felipe del Progreso,50680
15074,San Felipe del Progreso,50683
15074,San Felipe del Progreso,50684
15074,San Felipe del Progreso,50685
15074,San Felipe del Progreso,50686
15074,San Felipe del Progreso,50687
15074,San Felipe del Progreso,50690
15074,San Felipe del Progreso,50693
15074,San Felipe del Progreso,50694
15074,San Felipe del Progreso,50695
15074,San Felipe del Progreso,50696
15074,San Felipe del Progreso,50697
15124,San José del Rincón,50660
15124,San José del Rincón,50663
15124,San José del Rincón,50664
15124,San José del Rincón,50665
15124,San José del Rincón,50666
15124,San José del Rincón,50667
15124,San José del Rincón,50668
15124,San José del Rincón,50670
15124,San José del Rincón,50673
15124,San José del Rincón,50674
15124,San José del Rincón,50675
15124,San José del Rincón,50676
15124,San José del Rincón,50677
15124,San José del Rincón,50678
15075,San Martín de las Pirámides,55850
15075,San Martín de las Pirámides,55852
15075,San Martín de las Pirámides,55853
15075,San Martín de las Pirámides,55854
15075,San Martín de las Pirámides,55855
15075,San Martín de las Pirámides,55856
15075,San Martín de las Pirámides,55859
15076,San Mateo Atenco,52100
15076,San Mateo Atenco,52104
15076,San Mateo Atenco,52105
15076,San Mateo Atenco,52106
15076,San Mateo Atenco,52107
15076,San Mateo Atenco,52110
15076,San Mateo Atenco,52120
15077,San Simón de Guerrero,51470
15077,San Simón de Guerrero,51474
15077,San Simón de Guerrero,51475
15077,San Simón de Guerrero,51476
15077,San Simón de Guerrero,51477
15077,San Simón de Guerrero,51479
15077,San Simón de Guerrero,51480
15077,San Simón de Guerrero,51483
15077,San Simón de Guerrero,51484
15077,San Simón de Guerrero,51485
15077,San Simón de Guerrero,51486
15078,Santo Tomás,51104
15078,Santo Tomás,51105
15078,Santo Tomás,51106
15078,Santo Tomás,51108
15078,Santo Tomás,51109
15078,Santo Tomás,51110
15078,Santo Tomás,51116
15078,Santo Tomás,51117
15079,Soyaniquilpan de Juárez,54280
15079,Soyaniquilpan de Juárez,54283
15079,Soyaniquilpan de Juárez,54284
15079,Soyaniquilpan de Juárez,54285
15079,Soyaniquilpan de Juárez,54286
15079,Soyaniquilpan de Juárez,54287
15079,Soyaniquilpan de Juárez,54290
15079,Soyaniquilpan de Juárez,54293
15079,Soyaniquilpan de Juárez,54294
15079,Soyaniquilpan de Juárez,54295
15079,Soyaniquilpan de Juárez,54296
15079,Soyaniquilpan de Juárez,54297
15080,Sultepec,51600
15080,Sultepec,51603
15080,Sultepec,51604
15080,Sultepec,51605
15080,Sultepec,51606
15080,Sultepec,51607
15080,Sultepec,51610
15080,Sultepec,51613
15080,Sultepec,51614
15080,Sultepec,51620
15080,Sultepec,51623
15080,Sultepec,51624
15080,Sultepec,51633
15080,Sultepec,51634
15080,Sultepec,51635
15080,Sultepec,51636
15080,Sultepec,51637
15080,Sultepec,51640
15080,Sultepec,51643
15080,Sultepec,51644
15080,Sultepec,51645
15080,Sultepec,51646
15080,Sultepec,51647
15080,Sultepec,51650
15080,Sultepec,51653
15080,Sultepec,51654
15081,Tecámac,55740
15081,Tecámac,55743
15081,Tecámac,55744
15081,Tecámac,55745
15081,Tecámac,55746
15081,Tecámac,55747
15081,Tecámac,55748
15081,Tecámac,55749
15081,Tecámac,55750
15081,Tecámac,55752
15081,Tecámac,55754
15081,Tecámac,55755
15081,Tecámac,55757
15081,Tecámac,55758
15081,Tecámac,55760
15081,Tecámac,55763
15081,Tecámac,55764
15081,Tecámac,55765
15081,Tecámac,55766
15081,Tecámac,55767
15081,Tecámac,55768
15081,Tecámac,55769
15081,Tecámac,55770
15081,Tecámac,55773
15081,Tecámac,55776
15081,Tecámac,55778
15082,Tejupilco,51400
15082,Tejupilco,51410
15082,Tejupilco,51412
15082,Tejupilco,51413
15082,Tejupilco,51414
15082,Tejupilco,51415
15082,Tejupilco,51416
15082,Tejupilco,51417
15082,Tejupilco,51418
15082,Tejupilco,51422
15082,Tejupilco,51423
15082,Tejupilco,51424
15082,Tejupilco,51425
15082,Tejupilco,51426
15082,Tejupilco,51427
15082,Tejupilco,51428
15082,Tejupilco,51430
15082,Tejupilco,51432
15082,Tejupilco,51433
15082,Tejupilco,51434
15082,Tejupilco,51435
15082,Tejupilco,51436
15082,Tejupilco,51437
15083,Temamatla,56650
15083,Temamatla,56653
15083,Temamatla,56654
15083,Temamatla,56655
15083,Temamatla,56656
15083,Temamatla,56657
15084,Temascalapa,55980
15084,Temascalapa,55983
15084,Temascalapa,55984
15084,Temascalapa,55985
15084,Temascalapa,55988
15084,Temascalapa,55989
15084,Temascalapa,55990
15084,Temascalapa,55993
15084,Temascalapa,55994
15084,Temascalapa,55995
15084,Temascalapa,55996
15084,Temascalapa,55997
15084,Temascalapa,55998
15085,Temascalcingo,50400
15085,Temascalcingo,50410
15085,Temascalcingo,50413
15085,Temascalcingo,50414
15085,Temascalcingo,50415
15085,Temascalcingo,50420
15085,Temascalcingo,50423
15085,Temascalcingo,50424
15085,Temascalcingo,50425
15085,Temascalcingo,50430
15085,Temascalcingo,50433
15085,Temascalcingo,50434
15085,Temascalcingo,50435
15085,Temascalcingo,50440
15085,Temascalcingo,50443
15085,Temascalcingo,50444
15085,Temascalcingo,50445
15085,Temascalcingo,50446
15085,Temascalcingo,50447
15086,Temascaltepec,51300
15086,Temascaltepec,51303
15086,Temascaltepec,51304
15086,Temascaltepec,51305
15086,Temascaltepec,51310
15086,Temascaltepec,51314
15086,Temascaltepec,51315
15086,Temascaltepec,51320
15086,Temascaltepec,51323
15086,Temascaltepec,51324
15086,Temascaltepec,51325
15086,Temascaltepec,51326
15086,Temascaltepec,51340
15086,Temascaltepec,51344
15086,Temascaltepec,51345
15086,Temascaltepec,51346
15086,Temascaltepec,51349
15087,Temoaya,50850
15087,Temoaya,50860
15087,Temoaya,50863
15087,Temoaya,50864
15087,Temoaya,50865
15087,Temoaya,50866
15087,Temoaya,50867
15087,Temoaya,50868
15087,Temoaya,50870
15087,Temoaya,50874
15087,Temoaya,50880
15087,Temoaya,50883
15087,Temoaya,50884
15087,Temoaya,50885
15087,Temoaya,50886
15087,Temoaya,50890
15087,Temoaya,50893
15087,Temoaya,50894
15087,Temoaya,50895
15087,Temoaya,50896
15088,Tenancingo,52400
15088,Tenancingo,52403
15088,Tenancingo,52410
15088,Tenancingo,52413
15088,Tenancingo,52414
15088,Tenancingo,52420
15088,Tenancingo,52423
15088,Tenancingo,52424
15088,Tenancingo,52425
15088,Tenancingo,52430
15088,Tenancingo,52433
15088,Tenancingo,52434
15088,Tenancingo,52435
15088,Tenancingo,52436
15089,Tenango del Aire,56780
15089,Tenango del Aire,56783
15089,Tenango del Aire,56784
15089,Tenango del Aire,56785
15090,Tenango del Valle,52300
15090,Tenango del Valle,52303
15090,Tenango del Valle,52304
15090,Tenango del Valle,52305
15090,Tenango del Valle,52307
15090,Tenango del Valle,52310
15090,Tenango del Valle,52315
15090,Tenango del Valle,52316
15090,Tenango del Valle,52317
15090,Tenango del Valle,52320
15090,Tenango del Valle,52323
15090,Tenango del Valle,52330
15090,Tenango del Valle,52333
15090,Tenango del Valle,52334
15090,Tenango del Valle,52336
15090,Tenango del Valle,52337
15090,Tenango del Valle,52340
15090,Tenango del Valle,52343
15090,Tenango del Valle,52345
15090,Tenango del Valle,52346
15090,Tenango del Valle,52347
15090,Tenango del Valle,52350
15090,Tenango del Valle,52353
15090,Tenango del Valle,52354
15090,Tenango del Valle,52355
15090,Tenango del Valle,52356
15090,Tenango del Valle,52357
15091,Teoloyucan,54770
15091,Teoloyucan,54783
15091,Teoloyucan,54784
15091,Teoloyucan,54785
15091,Teoloyucan,54786
15091,Teoloyucan,54787
15091,Teoloyucan,54788
15092,Teotihuacán,55800
15092,Teotihuacán,55803
15092,Teotihuacán,55804
15092,Teotihuacán,55805
15092,Teotihuacán,55806
15092,Teotihuacán,55807
15092,Teotihuacán,55810
15092,Teotihuacán,55816
15092,Teotihuacán,55817
15092,Teotihuacán,55820
15092,Teotihuacán,55823
15092,Teotihuacán,55824
15092,Teotihuacán,55825
15092,Teotihuacán,55826
15092,Teotihuacán,55829
15092,Teotihuacán,55830
15092,Teotihuacán,55833
15092,Teotihuacán,55834
15092,Teotihuacán,55835
15092,Teotihuacán,55836
15092,Teotihuacán,55837
15092,Teotihuacán,55838
15092,Teotihuacán,55840
15092,Teotihuacán,55843
15092,Teotihuacán,55844
15092,Teotihuacán,55845
15092,Teotihuacán,55846
15092,Teotihuacán,55847
15093,Tepetlaoxtoc,56070
15093,Tepetlaoxtoc,56074
15093,Tepetlaoxtoc,56077
15093,Tepetlaoxtoc,56080
15093,Tepetlaoxtoc,56083
15093,Tepetlaoxtoc,56085
15093,Tepetlaoxtoc,56086
15093,Tepetlaoxtoc,56087
15093,Tepetlaoxtoc,56090
15093,Tepetlaoxtoc,56093
15093,Tepetlaoxtoc,56094
15093,Tepetlaoxtoc,56095
15093,Tepetlaoxtoc,56096
15094,Tepetlixpa,56880
15094,Tepetlixpa,56884
15094,Tepetlixpa,56885
15094,Tepetlixpa,56886
15094,Tepetlixpa,56890
15094,Tepetlixpa,56893
15094,Tepetlixpa,56894
15094,Tepetlixpa,56895
15095,Tepotzotlán,54600
15095,Tepotzotlán,54602
15095,Tepotzotlán,54603
15095,Tepotzotlán,54604
15095,Tepotzotlán,54605
15095,Tepotzotlán,54607
15095,Tepotzotlán,54608
15095,Tepotzotlán,54610
15095,Tepotzotlán,54614
15095,Tepotzotlán,54616
15095,Tepotzotlán,54640
15095,Tepotzotlán,54645
15095,Tepotzotlán,54650
15095,Tepotzotlán,54655
15095,Tepotzotlán,54656
15095,Tepotzotlán,54657
15095,Tepotzotlán,54658
15096,Tequixquiac,55650
15096,Tequixquiac,55653
15096,Tequixquiac,55654
15096,Tequixquiac,55655
15096,Tequixquiac,55656
15096,Tequixquiac,55657
15097,Texcaltitlán,51670
15097,Texcaltitlán,51673
15097,Texcaltitlán,51674
15097,Texcaltitlán,51675
15097,Texcaltitlán,51676
15097,Texcaltitlán,51680
15097,Texcaltitlán,51690
15097,Texcaltitlán,51693
15097,Texcaltitlán,51694
15097,Texcaltitlán,51695
15097,Texcaltitlán,51696
15097,Texcaltitlán,51697
15098,Texcalyacac,52570
15098,Texcoco,56100
15098,Texcoco,56103
15098,Texcoco,56105
15098,Texcoco,56106
15098,Texcoco,56110
15098,Texcoco,56120
15098,Texcoco,56130
15098,Texcoco,56140
15098,Texcoco,56150
15098,Texcoco,56160
15098,Texcoco,56170
15098,Texcoco,56200
15098,Texcoco,56203
15098,Texcoco,56204
15098,Texcoco,56205
15098,Texcoco,56207
15098,Texcoco,56208
15098,Texcoco,56210
15098,Texcoco,56213
15098,Texcoco,56214
15098,Texcoco,56215
15098,Texcoco,56216
15098,Texcoco,56217
15098,Texcoco,56220
15098,Texcoco,56223
15098,Texcoco,56224
15098,Texcoco,56225
15098,Texcoco,56226
15098,Texcoco,56227
15098,Texcoco,56230
15098,Texcoco,56233
15098,Texcoco,56235
15098,Texcoco,56236
15098,Texcoco,56237
15098,Texcoco,56240
15098,Texcoco,56243
15098,Texcoco,56244
15098,Texcoco,56245
15098,Texcoco,56246
15098,Texcoco,56247
15098,Texcoco,56250
15098,Texcoco,56253
15098,Texcoco,56254
15098,Texcoco,56255
15098,Texcoco,56256
15098,Texcoco,56257
15098,Texcoco,56260
15098,Texcoco,56263
15098,Texcoco,56264
15098,Texcoco,56265
15098,Texcoco,56266
15098,Texcoco,56267
15100,Tezoyuca,56000
15100,Tezoyuca,56003
15100,Tezoyuca,56004
15100,Tezoyuca,56005
15100,Tezoyuca,56006
15100,Tezoyuca,56007
15100,Tezoyuca,56010
15100,Tezoyuca,56020
15100,Tezoyuca,56023
15100,Tezoyuca,56024
15100,Tezoyuca,56025
15100,Tezoyuca,56026
15100,Tezoyuca,56027
15101,Tianguistenco,52600
15101,Tianguistenco,52604
15101,Tianguistenco,52605
15101,Tianguistenco,52606
15101,Tianguistenco,52607
15101,Tianguistenco,52610
15101,Tianguistenco,52613
15101,Tianguistenco,52614
15101,Tianguistenco,52640
15101,Tianguistenco,52644
15101,Tianguistenco,52645
15101,Tianguistenco,52646
15101,Tianguistenco,52650
15101,Tianguistenco,52653
15101,Tianguistenco,52654
15101,Tianguistenco,52655
15101,Tianguistenco,52656
15101,Tianguistenco,52660
15101,Tianguistenco,52663
15101,Tianguistenco,52664
15101,Tianguistenco,52665
15101,Tianguistenco,52666
15101,Tianguistenco,52667
15102,Timilpan,50500
15102,Timilpan,50503
15102,Timilpan,50504
15102,Timilpan,50505
15102,Timilpan,50507
15102,Timilpan,50508
15102,Timilpan,50509
15102,Timilpan,50510
15102,Timilpan,50520
15102,Timilpan,50523
15102,Timilpan,50524
15102,Timilpan,50525
15102,Timilpan,50526
15102,Timilpan,50527
15102,Timilpan,50528
15102,Timilpan,50540
15103,Tlamanalco,56700
15103,Tlamanalco,56703
15103,Tlamanalco,56704
15103,Tlamanalco,56710
15103,Tlamanalco,56713
15103,Tlamanalco,56714
